reviews,cleaned_review,sentiment,sentiment_category
"✅ Trip Verified |  Overall very satisfied. Ground staff member at YVR was extremely helpful & courteous. A350 was only a few months old, so seats were in good order & comfortable by the standards of a modern day Y class seat, although the very small washroom was already starting to look a bit shabby. Cabin crew very friendly & professional, & meal service carried out at reasonable time in the flight. Choice of 2 options for the main meal which was the same for both legs of my journey 1 month apart. Flight departed on time but unfortunately upon landing at LHR we were unable to deplane for quite some time due to a staffing issue at LHR which so not the fault of the airline, and we were given frequent updates on the situation from the flight manager & the flight deck.",   overall very satisfied ground staff member at yvr was extremely helpful  courteous a was only a few months old so seats were in good order  comfortable by the standards of a modern day y class seat although the very small washroom was already starting to look a bit shabby cabin crew very friendly  professional  meal service carried out at reasonable time in the flight choice of  options for the main meal which was the same for both legs of my journey  month apart flight departed on time but unfortunately upon landing at lhr we were unable to deplane for quite some time due to a staffing issue at lhr which so not the fault of the airline and we were given frequent updates on the situation from the flight manager  the flight deck,0.09186507936507937,Positive
"✅ Trip Verified |  As always when I fly BA it was a total shambles. I was booked Manchester - London - Madrid , BA first leg and Iberia 2nd, I try wherever possible to avoid BA, however the Manchester - London was late, however I ran for my IB flight and got to B gates just as boarding started, being Group 1 I went to board and the gate sounded an alarm, BA had removed me from the IB flight to a BA flight 3 hours later! As BA had reissued the ticket IB could not put me back on the flight, so 3 hours wasted because of BA’s total incompetence. This airline is a total disgrace, the crew were not nice, typical BA crew oh im so fabulous I don't need to be nice to paying passengers, club europe cramped and terrible food! ",   as always when i fly ba it was a total shambles i was booked manchester  london  madrid  ba first leg and iberia nd i try wherever possible to avoid ba however the manchester  london was late however i ran for my ib flight and got to b gates just as boarding started being group  i went to board and the gate sounded an alarm ba had removed me from the ib flight to a ba flight  hours later as ba had reissued the ticket ib could not put me back on the flight so  hours wasted because of ba’s total incompetence this airline is a total disgrace the crew were not nice typical ba crew oh im so fabulous i dont need to be nice to paying passengers club europe cramped and terrible food ,0.005555555555555565,Positive
✅ Trip Verified |  First time using BA business class but we were pleased with the service received. No one was waiting at check in/bag drop and through security in 2 minutes. We used the lounge in the b gates area which we found quiet with plenty of food and drink on offer. Boarding was quick and the cabin was on a 1x2x1 layout with 12 seats although there was a larger b/c cabin behind that had about 30 seats. Again food and drinks were plenty full and good quality. Service from the cabin crew was excellent and the cabin manager (Lauren) even made up a birthday card when she found out it was my wife’s special birthday. Departed early and arrived at JFK early as well. The only thing that I disliked was paying £117 each to select our seats and no free wi-fi.,   first time using ba business class but we were pleased with the service received no one was waiting at check inbag drop and through security in  minutes we used the lounge in the b gates area which we found quiet with plenty of food and drink on offer boarding was quick and the cabin was on a xx layout with  seats although there was a larger bc cabin behind that had about  seats again food and drinks were plenty full and good quality service from the cabin crew was excellent and the cabin manager lauren even made up a birthday card when she found out it was my wife’s special birthday departed early and arrived at jfk early as well the only thing that i disliked was paying £ each to select our seats and no free wifi,0.1926984126984127,Positive
"✅ Trip Verified |  For the price paid (bought during a sale) it was a decent experience although the club class (business class) seats offer no more legroom than economy class (using short-haul fleet on a 4 hour flight). Fast track through security was not honoured. The lounge at Istanbul airport was over-crowded as it is also open to the public who can pay for usage, causing a long queue for entry , which was badly organised. Boarding was smooth, cabin crew were friendly but their service was hit-and-miss. Eg. Some people got a “welcome” and some didn’t; Half of the cabin was automatically offered coffee after dinner but not the other half. However, drinks were replenished generously and regularly and the meal was good (with a choice of three mains from the menu).",   for the price paid bought during a sale it was a decent experience although the club class business class seats offer no more legroom than economy class using shorthaul fleet on a  hour flight fast track through security was not honoured the lounge at istanbul airport was overcrowded as it is also open to the public who can pay for usage causing a long queue for entry  which was badly organised boarding was smooth cabin crew were friendly but their service was hitandmiss eg some people got a “welcome” and some didn’t half of the cabin was automatically offered coffee after dinner but not the other half however drinks were replenished generously and regularly and the meal was good with a choice of three mains from the menu,0.07888888888888891,Positive
"✅ Trip Verified |  Very Poor Business class product, BA is not even close to the other airline leaders. Which ever way they sell the seat on a 777 it is a 2-4-2 layout. The cabin feels and is very cramped. The food in business class is economy quality just served in a china dish! However, the price of course is at premier levels. The only positive of the whole fight and return were the cabin crew who were fantastic. I felt genuinely sorry for them having to try and flog such a poor product. Would I fly BA business again? only if their were no other options and I had no choice.",   very poor business class product ba is not even close to the other airline leaders which ever way they sell the seat on a  it is a  layout the cabin feels and is very cramped the food in business class is economy quality just served in a china dish however the price of course is at premier levels the only positive of the whole fight and return were the cabin crew who were fantastic i felt genuinely sorry for them having to try and flog such a poor product would i fly ba business again only if their were no other options and i had no choice,0.026520979020979028,Positive
"Not Verified | This review is for LHR-SYD-LHR. BA015 and BA016. Business class had a 1-2-1 configuration on 777 giving space, privacy and easy aisle access. Seat reclines into comfortable flat bed. Good quality pillow and duvet. Privacy with sliding door. Good storage space around the seat and charging point. Flights on time - no delays. Gluten free meals were very poor in quality and presentation. Warm processed meat between two bland slices of GF bread apparently is a business class breakfast. On two sectors the main course (no choice offered) was bland fish which was served in a single small tray covered with foil - in business class? Condensation had formed as the dish was reheated (probably from chilled) so the offering was sitting in a weak watery liquid. One crew member appeared genuinely apologetic as they meekly served one meal. Do BA also serve the same GF offering in economy, economy plus and first on a long haul flight? My advice if GF - take your own food or dine in the lounge if you are in the care of BA for 24 hours. My travelling companion had very good regular meals, or so they told me, with a choice of main course on the same flights. Crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging. Usual hospitality industry waffle about service but little of substance delivered.",  this review is for lhrsydlhr ba and ba business class had a  configuration on  giving space privacy and easy aisle access seat reclines into comfortable flat bed good quality pillow and duvet privacy with sliding door good storage space around the seat and charging point flights on time  no delays gluten free meals were very poor in quality and presentation warm processed meat between two bland slices of gf bread apparently is a business class breakfast on two sectors the main course no choice offered was bland fish which was served in a single small tray covered with foil  in business class condensation had formed as the dish was reheated probably from chilled so the offering was sitting in a weak watery liquid one crew member appeared genuinely apologetic as they meekly served one meal do ba also serve the same gf offering in economy economy plus and first on a long haul flight my advice if gf  take your own food or dine in the lounge if you are in the care of ba for  hours my travelling companion had very good regular meals or so they told me with a choice of main course on the same flights crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging usual hospitality industry waffle about service but little of substance delivered,0.15238536155202823,Positive
"✅ Trip Verified | This was our first flight with British Airways in over 13 years and as usual I couldn’t fault them. As we were connecting, we had little interaction with ground staff - staff in the lounge were friendly and helpful. Cabin crew on the flight were great - very welcoming and friendly. Our meals were delicious & no shortage of drinks being offered. The seats were economy seats with the middle row blocked off and some recline. We arrived into Stockholm a little early through a snow shower which was a nice welcome back to Stockholm. Bags (checked in at JFK) were delivered safely within 20 mins of arriving.",  this was our first flight with british airways in over  years and as usual i couldn’t fault them as we were connecting we had little interaction with ground staff  staff in the lounge were friendly and helpful cabin crew on the flight were great  very welcoming and friendly our meals were delicious  no shortage of drinks being offered the seats were economy seats with the middle row blocked off and some recline we arrived into stockholm a little early through a snow shower which was a nice welcome back to stockholm bags checked in at jfk were delivered safely within  mins of arriving,0.2734375,Positive
"✅ Trip Verified |  Check in was chaotic and badly organised. Even though there were two desks, one for premium and one economy, there ended up being just one queue, in front of the premium check in, even though most passengers in it were economy. That meant that those travelling in club or with higher status had no separate queue to join. Whilst I was waiting in line another passenger went up to query and we ended up forming a new line in front of the economy check in desk for premium passengers, unnecessarily badly organised, the staff in charge should be retrained! Security at the airport was very quick and through to the lounge. This is a generic airport lounge for all airlines, and it is actually quite good overall. Nice layout and seating options, reasonable food and drink options, and an outdoor terrace which is really nice. Boarding was very well organised, although quite slow to get everyone on board.. but the flight was probably only half full and we still departed early so I think they felt no rush.. and it actually made the boarding experience nicer and more relaxed. On board the club Europe seats are fine by European business standards, although as previously commented are really not very good overall.. the meal service was disappointing. As is normal, BA do not stock enough of the proper meal option .. when the options are so limited and varied in quality BA really should stock enough for everyone to have the good meal. Sadly they had run out by the time they got to me so I had the option of vegetarian sausage or a salad. I wanted a hot meal so went for the sausage and I can honestly say it was one of the most disgusting onboard meals I’ve ever had in any cabin class, rolling some mush (similar consistency to mashed potato) into a sausage shape does not make it a sausage! BA you need to improve the meal options, make the vegetarian meal something you specifically have to request in advance and offer all passengers a choice of two decent meals .. then people will not be left with such a substandard alternative when their first choice runs out! Whilst I hadn’t planned on using it, the on board WiFi was not functioning so was not available to use. Overall though the flight was fairly comfortable and the cabin crew were very friendly and efficient. I used avios to pay for the flight so it was obviously good value for money for me!",   check in was chaotic and badly organised even though there were two desks one for premium and one economy there ended up being just one queue in front of the premium check in even though most passengers in it were economy that meant that those travelling in club or with higher status had no separate queue to join whilst i was waiting in line another passenger went up to query and we ended up forming a new line in front of the economy check in desk for premium passengers unnecessarily badly organised the staff in charge should be retrained security at the airport was very quick and through to the lounge this is a generic airport lounge for all airlines and it is actually quite good overall nice layout and seating options reasonable food and drink options and an outdoor terrace which is really nice boarding was very well organised although quite slow to get everyone on board but the flight was probably only half full and we still departed early so i think they felt no rush and it actually made the boarding experience nicer and more relaxed on board the club europe seats are fine by european business standards although as previously commented are really not very good overall the meal service was disappointing as is normal ba do not stock enough of the proper meal option  when the options are so limited and varied in quality ba really should stock enough for everyone to have the good meal sadly they had run out by the time they got to me so i had the option of vegetarian sausage or a salad i wanted a hot meal so went for the sausage and i can honestly say it was one of the most disgusting onboard meals i’ve ever had in any cabin class rolling some mush similar consistency to mashed potato into a sausage shape does not make it a sausage ba you need to improve the meal options make the vegetarian meal something you specifically have to request in advance and offer all passengers a choice of two decent meals  then people will not be left with such a substandard alternative when their first choice runs out whilst i hadn’t planned on using it the on board wifi was not functioning so was not available to use overall though the flight was fairly comfortable and the cabin crew were very friendly and efficient i used avios to pay for the flight so it was obviously good value for money for me,0.09246466118915099,Positive
"Not Verified | All 4 of our flights were fine in terms of comfort, punctuality and service. I feel safe with BA and that is my main reason for booking with them even though I could travel with other airlines more directly. On our return flight ATL/LHR we skipped the evening meal preferring to sleep and were looking forward to a hearty breakfast prior to arrival at LHR. Sadly we were seriously disappointed. To serve a chicken sausage in a wrap for a business class breakfast is just unacceptable. Does BA actually pay experts to design these breakfasts? Low point on an otherwise good trip.",  all  of our flights were fine in terms of comfort punctuality and service i feel safe with ba and that is my main reason for booking with them even though i could travel with other airlines more directly on our return flight atllhr we skipped the evening meal preferring to sleep and were looking forward to a hearty breakfast prior to arrival at lhr sadly we were seriously disappointed to serve a chicken sausage in a wrap for a business class breakfast is just unacceptable does ba actually pay experts to design these breakfasts low point on an otherwise good trip,0.031410256410256424,Positive
"cNot Verified |  I had hoped this would be a good review but unfortunately it won’t be. I flew business class from LHR to PDX on the BA nonstop. It was a 787–8 series aircraft. The flight attendant specifically mentioned it was eight years old as he recalled flying it when it was brand new. The business class seats were abysmal. My seat was at the window facing backwards. With the divider down, which had to be in that position for boarding, taxi, takeoff and landing, I was literally just a few feet away from the person in the aisle seat who was facing forward, We both couldn’t help but stare at one another. It couldn’t be avoided. It was horrible. The service wasn’t all that good either. The flight attendant did a pre-dinner drink. When she came back to ask for my choice for dinner, she said none of my selection were left. I was a little upset as nothing else appealed to me. She then came back later, and said the other part of the aircraft had more of the meal selection I wanted. I’m not sure why they didn’t coordinate that to begin with. I was NOT offered any wine or other drink with with dinner. The meal was put down in front of me and the flight attendant never came back other than to clear the tray. Overall, this flight was not very good. I flew over on American and back on BA and paid $6000 round-trip. I’d fly American again. My preferred carrier is United or Lufthansa. I’ll never fly BA again.",c   i had hoped this would be a good review but unfortunately it won’t be i flew business class from lhr to pdx on the ba nonstop it was a – series aircraft the flight attendant specifically mentioned it was eight years old as he recalled flying it when it was brand new the business class seats were abysmal my seat was at the window facing backwards with the divider down which had to be in that position for boarding taxi takeoff and landing i was literally just a few feet away from the person in the aisle seat who was facing forward we both couldn’t help but stare at one another it couldn’t be avoided it was horrible the service wasn’t all that good either the flight attendant did a predinner drink when she came back to ask for my choice for dinner she said none of my selection were left i was a little upset as nothing else appealed to me she then came back later and said the other part of the aircraft had more of the meal selection i wanted i’m not sure why they didn’t coordinate that to begin with i was not offered any wine or other drink with with dinner the meal was put down in front of me and the flight attendant never came back other than to clear the tray overall this flight was not very good i flew over on american and back on ba and paid  roundtrip i’d fly american again my preferred carrier is united or lufthansa i’ll never fly ba again,0.004629734065217939,Positive
"✅ Trip Verified |  I was going to fly to Frankfurt from Glasgow over London but the flight from London to Frankfurt was cancelled. This meant I had to stay overnight in London where I have no accommodation etc. As I was rebooked to a flight from London City airport which was more than 2h by train I had to get an uber and then take a hotel for £250 in total (London prices). I was reassured over the phone that I would get all the money back. My flight from London city airport was then cancelled again and rebooked to London Heathrow but two days later. I then cancelled that flight and rebooked a new one with Lufthansa as I urgently had to get to work and needed the money. I never received the money back for the hotel, compensation for cancelled flight 1, compensation for cancelled flight 2, the extra food I had to pay for, the uber, or the actual cost of the flight. I was first transferred 3€ by British Airways. They stopped replying to me and told me the issue was ""weather conditions"" although other non-BA flights were going. I lost over £700 in total and never got compensated for the loss of a work day either. It just really feels like they don't care about people. Worst service/airline ever.",   i was going to fly to frankfurt from glasgow over london but the flight from london to frankfurt was cancelled this meant i had to stay overnight in london where i have no accommodation etc as i was rebooked to a flight from london city airport which was more than h by train i had to get an uber and then take a hotel for £ in total london prices i was reassured over the phone that i would get all the money back my flight from london city airport was then cancelled again and rebooked to london heathrow but two days later i then cancelled that flight and rebooked a new one with lufthansa as i urgently had to get to work and needed the money i never received the money back for the hotel compensation for cancelled flight  compensation for cancelled flight  the extra food i had to pay for the uber or the actual cost of the flight i was first transferred € by british airways they stopped replying to me and told me the issue was weather conditions although other nonba flights were going i lost over £ in total and never got compensated for the loss of a work day either it just really feels like they dont care about people worst serviceairline ever,0.050757575757575765,Positive
"✅ Trip Verified | Much better experience this time around. Flew CPT to LHR on a new A350. Checkin was efficient. I used the Bidvest lounge at CPT as it is better than BA's lounge. Boarding was speedy. The new business class club suites are very good. Slightly irritating to be directed to the wrong seat (1A instead of 1K) which meant that after settling in the passenger in 1A showed up. We arranged a seat switch. Second time in a row it has happened. Why can't BA staff memorise which side of the plane is which and get it right? Captain's announcement was short and on point. Welcome drink was served at the correct temperature i.e. cold (first time ever for me - previously BA has always served the welcome champagne warm). IFE system was good - everything worked as it should. Felt slightly cheap that business class passengers have to pay for wifi. I did not bother. Cocktail was good. The nuts came on a cheap plastic tray which was naff ... other airlines bring out something classier. A female flight attendant came to take my order and I asked for Rooibas panacotta and the chicken breast. She repeated back to me ""so you want a P and a C"". It was such a bizarre thing to say that I misheard. I thought she said ""so you want beef and sea""? Confusion reigned until she explained to me she had a checklist of passenger orders and they abbreviate to first letters so she was saying ""P"" for panacotta and ""C"" for chicken. But how bizarre to repeat back an order to a passenger in code. Why not just say, ""so to confirm panacotta to start and chicken as your main dish"", like every other restaurant / airline does in the world? The internal coding of food ordering is exactly that - internal. She even looked irritated at me that I did not understand her jargon first time. The food, when it came, was excellent. Much much better than recent flights. I read somewhere that BA changed caterer. If so, it shows. The panacotta was superb as was the chicken ... good restaurant quality. The wine was OK to good but definitely not good to excellent. I feel that while the food has got better in BA business class, the wines have got worse. Certainly compared to Air France which I have also flown recently. The wine was brought out on time (not afer I finished eating as it was lass time I flew BA business). Cheese was also good and not teeth crackingly cold as last time. I had a good night's sleep. Plenty of snacks out if you wanted them (and they did not run out). Breakfast was excellent and the coffee was hot (previously it has been lukewarm). So all in all a vastly improved service offering. The staff seemed rushed off their feet ... it would not hurt to have an extra flight attendant to look after so many business class seats. Overall summary: vastly improved passenger proposition. It would be 10/10 but I deduct a point for showing me to the wrong seat and another point for the bizarre interaction with the female flight attendant who repeated my food order back to me using internal jargon codes.",  much better experience this time around flew cpt to lhr on a new a checkin was efficient i used the bidvest lounge at cpt as it is better than bas lounge boarding was speedy the new business class club suites are very good slightly irritating to be directed to the wrong seat a instead of k which meant that after settling in the passenger in a showed up we arranged a seat switch second time in a row it has happened why cant ba staff memorise which side of the plane is which and get it right captains announcement was short and on point welcome drink was served at the correct temperature ie cold first time ever for me  previously ba has always served the welcome champagne warm ife system was good  everything worked as it should felt slightly cheap that business class passengers have to pay for wifi i did not bother cocktail was good the nuts came on a cheap plastic tray which was naff  other airlines bring out something classier a female flight attendant came to take my order and i asked for rooibas panacotta and the chicken breast she repeated back to me so you want a p and a c it was such a bizarre thing to say that i misheard i thought she said so you want beef and sea confusion reigned until she explained to me she had a checklist of passenger orders and they abbreviate to first letters so she was saying p for panacotta and c for chicken but how bizarre to repeat back an order to a passenger in code why not just say so to confirm panacotta to start and chicken as your main dish like every other restaurant  airline does in the world the internal coding of food ordering is exactly that  internal she even looked irritated at me that i did not understand her jargon first time the food when it came was excellent much much better than recent flights i read somewhere that ba changed caterer if so it shows the panacotta was superb as was the chicken  good restaurant quality the wine was ok to good but definitely not good to excellent i feel that while the food has got better in ba business class the wines have got worse certainly compared to air france which i have also flown recently the wine was brought out on time not afer i finished eating as it was lass time i flew ba business cheese was also good and not teeth crackingly cold as last time i had a good nights sleep plenty of snacks out if you wanted them and they did not run out breakfast was excellent and the coffee was hot previously it has been lukewarm so all in all a vastly improved service offering the staff seemed rushed off their feet  it would not hurt to have an extra flight attendant to look after so many business class seats overall summary vastly improved passenger proposition it would be  but i deduct a point for showing me to the wrong seat and another point for the bizarre interaction with the female flight attendant who repeated my food order back to me using internal jargon codes,0.17980367050789586,Positive
"✅ Trip Verified |  BA A380's are showing their age, hopefully they will update the interiors soon because it was a let down especially when the flight lasts 11 hours. Cabin crew were good and helpful. Dinner was ok but the breakfast was grim. On board entertainment was not the latest and seat back USB points didn't work. The only upside of BA is that it is only 1 of 2 airlines who fly this route directly and their pricing reflects this, if you're prepared to lay over then there are better airlines out there.",   ba as are showing their age hopefully they will update the interiors soon because it was a let down especially when the flight lasts  hours cabin crew were good and helpful dinner was ok but the breakfast was grim on board entertainment was not the latest and seat back usb points didnt work the only upside of ba is that it is only  of  airlines who fly this route directly and their pricing reflects this if youre prepared to lay over then there are better airlines out there,0.16203703703703703,Positive
"✅ Trip Verified |   Credit to BA - Flew to Singapore recently and also back from Doha to London and both experiences were great. Service was fantastic as was the quality of the food, entertainment and was left feeling BA have got it together after a few previous below average experiences. You definitely notice the difference with the staff on BA - Far more approachable and outgoing compared to the cold and corporate middle eastern airline crews. Nice one BA for 2 great flights.",    credit to ba  flew to singapore recently and also back from doha to london and both experiences were great service was fantastic as was the quality of the food entertainment and was left feeling ba have got it together after a few previous below average experiences you definitely notice the difference with the staff on ba  far more approachable and outgoing compared to the cold and corporate middle eastern airline crews nice one ba for  great flights,0.13020833333333337,Positive
"✅ Trip Verified |   The check in area for premium classes at Gatwick is very nice, and there was no queue when I arrived so I was able to drop my bag very quickly. Premium security at Gatwick is fine. The flight was delayed due to NATS issues, but the member of staff on arriving at the lounge let me know of this. The lounge is nicevand it’ very comfortable. There was an excellent range of food and drinks. All the drinks you would expect. Food wise there were sandwiches, soup, pasta, salads, fruit, Spanish stew, as well as turkey and ham pies with mashed potato, roasted parsnips and carrots and gravy. It was all really good and particularly nice to see so many options. Boarding was pretty slow, although the gate crew did a good job to keep it well organised and allow priority passengers to board first. As has been well documented the onboard experience in terms of seat on ba Europe business is pretty poor, but in line with other European carriers sadly. That being said, the seat is well padded and comfortable and the adjustable headrest is quite good. The on board catering was of excellent quality. I was lucky to get my preferred option of the roast turkey, but several people sat near me weren’t as lucky. I do understand that meal options may run out but when the meal options are roast turkey with all the trimmings, vegetarian cottage pie or a chicken salad you really should be stocking enough for every passenger to get the proper meal  Or failing that, allow an order in advance service where you then only stock the meals that people want to eat. Whilst I fully support the desire to minimise waste, both food and cost, people really should really be able to get the ideal meal option. Unfortunately one of the people affected reacted very badly to this and took it out on the cabin crew which is unacceptable.. they also lost a bit of perspective about just how serious a situation it actually was! The cabin crew were  very nice, friendly and professional, if a little slow.. but not to the point of detracting from the positive experience I had. The ground service at Gran Canaria was pretty poor, priority bags clearly meant nothing. 95% of bags coming out were not priority, mine came out about halfway through bag delivery and demonstrates poor delivery of service and not  fulfilling on the service they promise to their customers. Overall though it was a very nice flight, and having paid for it using avios and £1 I cannot complain at all.",    the check in area for premium classes at gatwick is very nice and there was no queue when i arrived so i was able to drop my bag very quickly premium security at gatwick is fine the flight was delayed due to nats issues but the member of staff on arriving at the lounge let me know of this the lounge is nicevand it’ very comfortable there was an excellent range of food and drinks all the drinks you would expect food wise there were sandwiches soup pasta salads fruit spanish stew as well as turkey and ham pies with mashed potato roasted parsnips and carrots and gravy it was all really good and particularly nice to see so many options boarding was pretty slow although the gate crew did a good job to keep it well organised and allow priority passengers to board first as has been well documented the onboard experience in terms of seat on ba europe business is pretty poor but in line with other european carriers sadly that being said the seat is well padded and comfortable and the adjustable headrest is quite good the on board catering was of excellent quality i was lucky to get my preferred option of the roast turkey but several people sat near me weren’t as lucky i do understand that meal options may run out but when the meal options are roast turkey with all the trimmings vegetarian cottage pie or a chicken salad you really should be stocking enough for every passenger to get the proper meal  or failing that allow an order in advance service where you then only stock the meals that people want to eat whilst i fully support the desire to minimise waste both food and cost people really should really be able to get the ideal meal option unfortunately one of the people affected reacted very badly to this and took it out on the cabin crew which is unacceptable they also lost a bit of perspective about just how serious a situation it actually was the cabin crew were  very nice friendly and professional if a little slow but not to the point of detracting from the positive experience i had the ground service at gran canaria was pretty poor priority bags clearly meant nothing  of bags coming out were not priority mine came out about halfway through bag delivery and demonstrates poor delivery of service and not  fulfilling on the service they promise to their customers overall though it was a very nice flight and having paid for it using avios and £ i cannot complain at all,0.18109634076615203,Positive
✅ Trip Verified |  The flight took off a little late due to Heathrow congestion but still landed on schedule. Boarding was smooth and the onboard service was efficient. A small snack was served for free with a bottle of water; additional items were available for purchase. The cabin and toilets were very clean. Overall an unremarkable flight but in a good way!,   the flight took off a little late due to heathrow congestion but still landed on schedule boarding was smooth and the onboard service was efficient a small snack was served for free with a bottle of water additional items were available for purchase the cabin and toilets were very clean overall an unremarkable flight but in a good way,0.15141666666666667,Positive
✅ Trip Verified | Check in at MIA straightforward. BA use American flagship lounge near gate D30 which is excellent. Flight delayed but only by 1 hours. Boarding chaotic. On board staff were fine. Seat was fine too but product ageing. Post take off service prompt. Slept for 6 hours. I noticed that in club world BA have ditched rose champagne which is a shame. Pre arrival breakfast was ok. Slow to deplane. Luggage off ok.,  check in at mia straightforward ba use american flagship lounge near gate d which is excellent flight delayed but only by  hours boarding chaotic on board staff were fine seat was fine too but product ageing post take off service prompt slept for  hours i noticed that in club world ba have ditched rose champagne which is a shame pre arrival breakfast was ok slow to deplane luggage off ok,0.32803030303030306,Positive
✅ Trip Verified |  Quick bag drop at First Wing but too many passengers so had to use fast track security in main terminal. Direct entry to Concorde room outside security south. Ate excellent breakfast which was served promptly. Concorde room is a nice place to wait for a flight there is some interesting memorabilia and an excellent bar. Boarding from c gates was disorganised and slow. On board cabin crew excellent. Good choice of beverages and these were of high quality. Food was good. Seat comfortable. No first bedding provided. On time arrival into Miami. Baggage took 1 hour to arrive,   quick bag drop at first wing but too many passengers so had to use fast track security in main terminal direct entry to concorde room outside security south ate excellent breakfast which was served promptly concorde room is a nice place to wait for a flight there is some interesting memorabilia and an excellent bar boarding from c gates was disorganised and slow on board cabin crew excellent good choice of beverages and these were of high quality food was good seat comfortable no first bedding provided on time arrival into miami baggage took  hour to arrive,0.3991666666666667,Positive
"✅ Trip Verified |  I recently had a delay on British Airways from BRU to LHR that was due to staff shortages. They announced that there was a 2 hour holding delay but they would board us immediately in hopes of clearing the gate and leaving early. We had to wait the full 2 hours inside the airplane. The plane was old, dirty, had no power at the seats. The staff provided a small bag of pretzels and 250ml of water to the passengers for 2 hour delay and 2 hour flight. There were no options to purchase food or drink. There were no entertainment options available. I am a OneWorld emerald elite member but they do not upgrade members based on status. First class lounges at Heathrow are overcrowded, understaffed and poorly equipped. The help desk is completely unhelpful when an error arises with delays and cancellations - even when having the top status. The Avios points system has been devalued to near worthlessness and requires fees to book reward that nearly equal the price of the revenue ticket. British has lost its way in recent years and has a moved from a world-class airline to a budget airline with much worse service and timeliness than Ryanair or EasyJet.",   i recently had a delay on british airways from bru to lhr that was due to staff shortages they announced that there was a  hour holding delay but they would board us immediately in hopes of clearing the gate and leaving early we had to wait the full  hours inside the airplane the plane was old dirty had no power at the seats the staff provided a small bag of pretzels and ml of water to the passengers for  hour delay and  hour flight there were no options to purchase food or drink there were no entertainment options available i am a oneworld emerald elite member but they do not upgrade members based on status first class lounges at heathrow are overcrowded understaffed and poorly equipped the help desk is completely unhelpful when an error arises with delays and cancellations  even when having the top status the avios points system has been devalued to near worthlessness and requires fees to book reward that nearly equal the price of the revenue ticket british has lost its way in recent years and has a moved from a worldclass airline to a budget airline with much worse service and timeliness than ryanair or easyjet,0.006944444444444438,Positive
"Not Verified |  Boarded on time, but it took ages to get to the runway due to congestion. Flight was smooth and quick. Snack and drinks were good for a short flight. Landed only about ten minutes late. One bag of three left in London, forms quickly filled in, and the bag was delivered the next morning.",   boarded on time but it took ages to get to the runway due to congestion flight was smooth and quick snack and drinks were good for a short flight landed only about ten minutes late one bag of three left in london forms quickly filled in and the bag was delivered the next morning,0.12803030303030302,Positive
"✅ Trip Verified |  5 days before the flight, we were advised by BA that it had been cancelled and asked us to rebook. There were flights 1 hour before and 1 hour after our original flight but they made us take one 3 hours earlier. Our original ticket (and the return flight a week later) included a checked bag. When we arrive at Heathrow to check in we are told our ticket doesn't included a bag and we will have to pay 75 pounds each to take them. We explained that the original ticket had the bags and when they checked the system they confirmed that it did- but not this one! They would make no effort to sort it out and just told us to pay up or they would remove us from the flight. So we had no choice but to pay up, thinking it should be pretty easy to get a refund. 15 months and 10 emails later we have still not seen a penny. Every time I ask where my refund is and state how long we have been waiting I get an inane email saying some departments take longer than others to respond!  Absolutely hopeless airline to stuff up the booking in the first place and even worse customer service to not even attempt to solve the problem at check in even when they could see the mistake THEY had made in their system, compounded by being be unable to investigate a very simple claim, and refund me 150 pounds in 15 months.",    days before the flight we were advised by ba that it had been cancelled and asked us to rebook there were flights  hour before and  hour after our original flight but they made us take one  hours earlier our original ticket and the return flight a week later included a checked bag when we arrive at heathrow to check in we are told our ticket doesnt included a bag and we will have to pay  pounds each to take them we explained that the original ticket had the bags and when they checked the system they confirmed that it did but not this one they would make no effort to sort it out and just told us to pay up or they would remove us from the flight so we had no choice but to pay up thinking it should be pretty easy to get a refund  months and  emails later we have still not seen a penny every time i ask where my refund is and state how long we have been waiting i get an inane email saying some departments take longer than others to respond  absolutely hopeless airline to stuff up the booking in the first place and even worse customer service to not even attempt to solve the problem at check in even when they could see the mistake they had made in their system compounded by being be unable to investigate a very simple claim and refund me  pounds in  months,0.1138888888888889,Positive
"✅ Trip Verified |  Booked online months ago and the only hitch was replacement aircraft meaning chosen seats were different. I was informed of this prior to departure so could amend. Bag drop at MAN T3 wasn't smooth but I suspect that was MAN fault. Shuttle boarding was slow and delayed meaning a rush at LHR T5. The flight to CPT was full but we left more or less on time. The cabin was clean and PE was what we expected, sufficient leg and arm room plus a few little perks with drinks. Only complaint is the seats actually recline too far. Staff were very good during the first few hours of service, especially George. Food was quite tasty but one option wasn't loaded. Breakfast was also quite tasty and we landed on time. The fly in the ointment is both our cases arrived late on the carousel and only later did we notice both had been broken into, likely at CPT. All in all a pleasant surprise.",   booked online months ago and the only hitch was replacement aircraft meaning chosen seats were different i was informed of this prior to departure so could amend bag drop at man t wasnt smooth but i suspect that was man fault shuttle boarding was slow and delayed meaning a rush at lhr t the flight to cpt was full but we left more or less on time the cabin was clean and pe was what we expected sufficient leg and arm room plus a few little perks with drinks only complaint is the seats actually recline too far staff were very good during the first few hours of service especially george food was quite tasty but one option wasnt loaded breakfast was also quite tasty and we landed on time the fly in the ointment is both our cases arrived late on the carousel and only later did we notice both had been broken into likely at cpt all in all a pleasant surprise,0.08056547619047619,Positive
