reviews,cleaned_review,sentiment,sentiment_category,categories
✅ Trip Verified |  I have never seen such disrespect to a customer. It was the 3rd time in 2 months that I was unable to do a check-in because of their website not working properly. Lost 2 hours on the phone with their customer service team. At the airport I was asked to check in my hand luggage because they had no more space in the cabin. I could not recline my seat and the staff was rude and unhelpful to me. The wifi was also not working. I made multiple complaints and no one ever even contacted me. Never using them again!,   i have never seen such disrespect to a customer it was the rd time in  months that i was unable to do a checkin because of their website not working properly lost  hours on the phone with their customer service team at the airport i was asked to check in my hand luggage because they had no more space in the cabin i could not recline my seat and the staff was rude and unhelpful to me the wifi was also not working i made multiple complaints and no one ever even contacted me never using them again,-0.17500000000000002,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Flew business class from Doha to London on 31st March. The service was slow and unfriendly, even one of the male cabin crew working in business class asked the female cabin crew who was looking after the area where I was in to smile. I ordered waffles for breakfast and they looked like they’d fallen off the plate and had been thrown back on (see photo). The plate that the waffles were served on was so hot that when I moved the plate I burnt my finger. I wasn’t warned that it was ferociously hot. I was shocked at how bad the food presentation was, but didn’t feel comfortable saying anything to the cabin crew as she wasn’t approachable or friendly. For lunch, the bread roll was so dry and rock hard that I couldn’t cut through the ends. Not sure why the food and service was so bad on this flight as generally BA food is good and is well presented. Also, the Wi-Fi wasn’t working on the flight.",   flew business class from doha to london on st march the service was slow and unfriendly even one of the male cabin crew working in business class asked the female cabin crew who was looking after the area where i was in to smile i ordered waffles for breakfast and they looked like they’d fallen off the plate and had been thrown back on see photo the plate that the waffles were served on was so hot that when i moved the plate i burnt my finger i wasn’t warned that it was ferociously hot i was shocked at how bad the food presentation was but didn’t feel comfortable saying anything to the cabin crew as she wasn’t approachable or friendly for lunch the bread roll was so dry and rock hard that i couldn’t cut through the ends not sure why the food and service was so bad on this flight as generally ba food is good and is well presented also the wifi wasn’t working on the flight,-0.04019607843137254,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified |   Overall I would say disappointing. Due to BA status I had lounge access, on the small side and very busy. The aircraft used a remote gate, boarding was not well organised by group status as it should be but I did manage to make my way onto the first bus of 3. On arrival at the aircraft the plane was still being prepared so we had to wait on the bus. After 10 minutes or so everyone was becoming a little irritable. As it turns out the inbound flight had a number of complex wheelchair passengers that needed assistance which was delayed and took a long amount of time when it did arrive. After 35 minutes waiting on the bus we finally boarded the aircraft. The Captain apologised for the delay, no mention from the crew. Seat was standard Euro Traveller, the service was okay but the crew were not particularly engaging. When I tried to order a coffee due to the seatbelt sign being on as a result of some minor turbulence I was told it wouldn't be possible. As the crew member reached two rows behind be the seatbelt sign was turned off but they didn't come back to ask if I would still like a coffee. Overall we arrived into LHR 1 hour late. No tug to move the aircraft in Lisbon and had to wait for the gate in LHR. Disappointing but not the worst flight I have had.",    overall i would say disappointing due to ba status i had lounge access on the small side and very busy the aircraft used a remote gate boarding was not well organised by group status as it should be but i did manage to make my way onto the first bus of  on arrival at the aircraft the plane was still being prepared so we had to wait on the bus after  minutes or so everyone was becoming a little irritable as it turns out the inbound flight had a number of complex wheelchair passengers that needed assistance which was delayed and took a long amount of time when it did arrive after  minutes waiting on the bus we finally boarded the aircraft the captain apologised for the delay no mention from the crew seat was standard euro traveller the service was okay but the crew were not particularly engaging when i tried to order a coffee due to the seatbelt sign being on as a result of some minor turbulence i was told it wouldnt be possible as the crew member reached two rows behind be the seatbelt sign was turned off but they didnt come back to ask if i would still like a coffee overall we arrived into lhr  hour late no tug to move the aircraft in lisbon and had to wait for the gate in lhr disappointing but not the worst flight i have had,-0.12322916666666667,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  The flight was comfortable enough but with an hour delay on the return leg. However, on both leg I was told I had to put my very small and expensive cabin case into the hold as the flight was full. Having done so I was not amused to see other passengers bringing much larger cases into the cabin. BA should stick to their cabin bag size limit and not inconvenience those who comply.",   the flight was comfortable enough but with an hour delay on the return leg however on both leg i was told i had to put my very small and expensive cabin case into the hold as the flight was full having done so i was not amused to see other passengers bringing much larger cases into the cabin ba should stick to their cabin bag size limit and not inconvenience those who comply,-0.028571428571428574,Negative,['Facilities']
"✅ Trip Verified |  Boarding was difficult caused by vast majority of the passengers carrying too much hand luggage. FA's were friendly. The seats on BA for European flights are extremely narrow. There was a choice of breakfast and very surprising the Champagne Castelau on European flights is of a better quality as the brand used in club on intercontinental flight. Nothing wrong with this flight, however not pleasant due to the unpleasant seats. Waiting time at Brussels for luggage some 20 minutes what is very acceptable.",   boarding was difficult caused by vast majority of the passengers carrying too much hand luggage fas were friendly the seats on ba for european flights are extremely narrow there was a choice of breakfast and very surprising the champagne castelau on european flights is of a better quality as the brand used in club on intercontinental flight nothing wrong with this flight however not pleasant due to the unpleasant seats waiting time at brussels for luggage some  minutes what is very acceptable,-0.011190476190476192,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified |  The worst business class experience. Ground crew in Singapore were friendly I ended up switching lounges from BA to QF. The aircraft was late 1 hour. The cabin crew in business class were some of the most unfriendliest crew I have experienced. No one smiled not welcomed on board. No body was checking though out the flight if i wanted anything. I found my seat sat down and waited for someone to offer me a refreshment. Nobody came. A stewardess approached a passenger sitting infront of me if he'd been offer a refreshment he said no, i looked at her and made eye contact. she looked at me and walked straight past. Observing some of the other passenger the crew did not assist any of the ladies struggling to put their carry on luggage in the overhead. During the entire flight all the staff felt like they hated being on the flight and did not want to work. When disembarking walked past 4 crew not one was saying goodbye and thank you to any passengers. The food I had was average, I had a cocktail it was OK. The wine selection was below average.",   the worst business class experience ground crew in singapore were friendly i ended up switching lounges from ba to qf the aircraft was late  hour the cabin crew in business class were some of the most unfriendliest crew i have experienced no one smiled not welcomed on board no body was checking though out the flight if i wanted anything i found my seat sat down and waited for someone to offer me a refreshment nobody came a stewardess approached a passenger sitting infront of me if hed been offer a refreshment he said no i looked at her and made eye contact she looked at me and walked straight past observing some of the other passenger the crew did not assist any of the ladies struggling to put their carry on luggage in the overhead during the entire flight all the staff felt like they hated being on the flight and did not want to work when disembarking walked past  crew not one was saying goodbye and thank you to any passengers the food i had was average i had a cocktail it was ok the wine selection was below average,-0.01909722222222223,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"Not Verified |  Quite possibly the worst business class I have ever flown in.  It barely rates as premium economy, and BA shouldn't be suggesting that they are offering premium seating on regional routes in Europe. On these routes, BA has crammed their seats so close together that the experience is like flying on a discount airline. Buyer beware, there is no point in upgrading to business class, other than ensuring the middle seat is empty and you and your bag can board first. The seats are extremely uncomfortable, and they can't really be reclined. There is no in flight entertainment; not even an app (which many discount airlines do use for regional flights). Once upon a time BA used to be a good airline, and maybe it still is for long-haul, but it's truly awful for short-haul (and is a five-hour flight actually short haul?). Might as well save some money and just book a cheaper airline. Staff are courteous and professional; the issue is the quality of the product for the price.",   quite possibly the worst business class i have ever flown in  it barely rates as premium economy and ba shouldnt be suggesting that they are offering premium seating on regional routes in europe on these routes ba has crammed their seats so close together that the experience is like flying on a discount airline buyer beware there is no point in upgrading to business class other than ensuring the middle seat is empty and you and your bag can board first the seats are extremely uncomfortable and they cant really be reclined there is no in flight entertainment not even an app which many discount airlines do use for regional flights once upon a time ba used to be a good airline and maybe it still is for longhaul but its truly awful for shorthaul and is a fivehour flight actually short haul might as well save some money and just book a cheaper airline staff are courteous and professional the issue is the quality of the product for the price,-0.021666666666666678,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"✅ Trip Verified |  Poor from start to finish. Six months after purchasing our tickets I added an extra bag at the exorbitant cost of £130, but this transaction failed to make the system. I rang BA customer services only to be cut off without a reply. At LHR a manager had to be summoned to verify my printed receipt of payment. I was assured there would be no problem on the return trip. Wrong. Same experience at LIS! On board, an hour delay because of late discovery of technical fault. Old plane, with an uncomfortable seat with minimal legroom. Soggy cookie and small bottle of water offered free. Return trip, even more uncomfortable seat, made worse by the extra recline the passenger in front of me enjoyed due to his knackered seat. Once upon a time BA stood for something. No longer. Next time it is TAP, with their much newer planes.",   poor from start to finish six months after purchasing our tickets i added an extra bag at the exorbitant cost of £ but this transaction failed to make the system i rang ba customer services only to be cut off without a reply at lhr a manager had to be summoned to verify my printed receipt of payment i was assured there would be no problem on the return trip wrong same experience at lis on board an hour delay because of late discovery of technical fault old plane with an uncomfortable seat with minimal legroom soggy cookie and small bottle of water offered free return trip even more uncomfortable seat made worse by the extra recline the passenger in front of me enjoyed due to his knackered seat once upon a time ba stood for something no longer next time it is tap with their much newer planes,-0.08928571428571427,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  We have flown BA five times from western USA to England. Always decent service. Never again. If you have a problem their website is impossible to navigate. It’s terrible,  takes you in endless repeating circles and loops that never lead to any resolutions. They lost our suitcase. We spent hours upon our arrival in Lisbon trying to navigate their website. It was frustrating and fruitless. Three days into our trip and we still are waiting for our clothing and toiletries and electronics. Can we talk to a real person? No. It’s impossible. We have even quit thinking about the $396 we spent to secure seats in Economy that turned out to have no extra legroom. We paid $400 extra for nothing. We are done with BA. Whoops, not quite. We still have to get home.",   we have flown ba five times from western usa to england always decent service never again if you have a problem their website is impossible to navigate it’s terrible  takes you in endless repeating circles and loops that never lead to any resolutions they lost our suitcase we spent hours upon our arrival in lisbon trying to navigate their website it was frustrating and fruitless three days into our trip and we still are waiting for our clothing and toiletries and electronics can we talk to a real person no it’s impossible we have even quit thinking about the  we spent to secure seats in economy that turned out to have no extra legroom we paid  extra for nothing we are done with ba whoops not quite we still have to get home,-0.1762820512820513,Negative,"['Facilities', 'Specific Service Issues']"
"Not Verified | Jan 30th, I booked a last-minute, transatlantic flight to Ireland to attend a funeral for a close friend of mine. So, the nature of the trip was bad enough as it was. It was not a vacation for me. On the transatlantic leg of the flight, BA was the airline. It was a terrible experience. A baby was crying right next to me for a good portion of the flight. That’s not BA’s fault, but just to continue to set the stage. Mid-flight they had to close both the bathrooms in the middle of the plane. I was in seat 16J, right behind one of the bathrooms. They both started leaking sewage into the passenger compartment. I could see the water coming toward me and soon it was under my feet. As you can imagine, it didn’t smell great. It made a bad trip worse and got all over a new pair of boots. I contacted BA about this and explained in great detail what had happened. Their response was essentially, “Sorry about that”. I contacted them again to verify that this was the formal response. They responded by offering me a 50 euro voucher to use on a future BA flight, which has very little value to me, if any. I contacted them again, giving them another chance to make it right. Nothing. It’s not their fault that there was a screaming baby, nor is it their fault that the restrooms overflowed, created a disgusting mess, and soiled my boots. It is their fault that they made no effort to make it right. This is not just an inconvenience. It's a health and safety issue. As far as I can tell, I’m the only one who got sewage under my feet. I think this is completely unacceptable and will do everything I can to avoid flying BA in the future.",  jan th i booked a lastminute transatlantic flight to ireland to attend a funeral for a close friend of mine so the nature of the trip was bad enough as it was it was not a vacation for me on the transatlantic leg of the flight ba was the airline it was a terrible experience a baby was crying right next to me for a good portion of the flight that’s not ba’s fault but just to continue to set the stage midflight they had to close both the bathrooms in the middle of the plane i was in seat j right behind one of the bathrooms they both started leaking sewage into the passenger compartment i could see the water coming toward me and soon it was under my feet as you can imagine it didn’t smell great it made a bad trip worse and got all over a new pair of boots i contacted ba about this and explained in great detail what had happened their response was essentially “sorry about that” i contacted them again to verify that this was the formal response they responded by offering me a  euro voucher to use on a future ba flight which has very little value to me if any i contacted them again giving them another chance to make it right nothing it’s not their fault that there was a screaming baby nor is it their fault that the restrooms overflowed created a disgusting mess and soiled my boots it is their fault that they made no effort to make it right this is not just an inconvenience its a health and safety issue as far as i can tell i’m the only one who got sewage under my feet i think this is completely unacceptable and will do everything i can to avoid flying ba in the future,-0.059212662337662314,Negative,"['Facilities', 'Staffing Levels']"
"Not Verified | Paid for business class travelling Cairo to London Heathrow but all I got was an economy seat. Only difference from economy is middle seat was vacant. Couldn't recline, no entertainment for the 5hr+ flight, uncomfortable seat and disgusting food. Put in a formal complaint 3 days ago and had no reply. BA's account on X is hacked. Got approached by scammers after posting there and even after flagging this to BA nothing done about it. Just disgusting. Avoid. ",  paid for business class travelling cairo to london heathrow but all i got was an economy seat only difference from economy is middle seat was vacant couldnt recline no entertainment for the hr flight uncomfortable seat and disgusting food put in a formal complaint  days ago and had no reply bas account on x is hacked got approached by scammers after posting there and even after flagging this to ba nothing done about it just disgusting avoid ,-0.4666666666666666,Negative,"['Facilities', 'Staffing Levels']"
